,s_modulus,b_modulus,nsites,volume,density,epa,fepa,efermi,band_gap,is_metal
273,19.08,35.8,4,143.1707339,6.882213909,-3.794847463,-0.984639183,3.37891784,0.5957,0
274,9.133,28.956,12,508.4911728,4.794035014,-3.622223829,-1.349322586,-0.34391962,2.6427,0
275,192.0,253.433,8,77.23859089,6.374763245,-8.326914753,-1.04718475,8.86064092,0.7411,0
276,21.32,26.533,4,84.07515459,4.855740482,-2.742992588,-0.497777548,2.95059355,0.3251,0
277,102.9,227.9,4,57.93254776,11.71514254,-9.28279389,-0.799965855,8.76582726,0.1695,0
278,20.18,26.733,4,106.7900935,5.786346753,-2.647656308,-0.363482564,3.62015503,0.3797,0
279,29.407,45.744,28,684.7365118,3.17322353,-5.098734738,-1.589224583,2.96593047,1.3308,0
280,25.52,41.833,4,123.011989,6.668055625,-3.674761165,-0.979293628,3.87271745,0.6225,0
281,29.66,47.233,4,112.9621801,6.572764369,-3.794423873,-0.966427045,3.48742575,0.5008,0
282,38.2,50.833,5,125.2642405,3.792269229,-3.802382196,-0.960724123,2.83524461,1.3464,0
283,10.533,19.756,6,139.5462896,2.938348312,-3.718089837,-2.116925834,-4.07244435,1.3363,0
284,118.48,182.067,5,66.42558683,4.499799379,-8.067439236,-2.857085212,1.18912488,2.2934,0
285,19.24,39.267,3,74.57591423,2.715181331,-3.82822429,-0.970343906,1.11158987,1.8768,0
286,22.52,35.533,3,82.89801505,2.764079916,-3.519345773,-0.856931247,1.22372693,1.5819,0
287,17.44,20.967,4,142.4478102,8.826217421,-3.350795113,0.6267636,3.21166636,0.0,1
288,33.46,207.867,2,34.71344805,17.73299659,-10.30337068,-0.905559075,7.10451445,0.0,1
289,24.793,58.056,8,190.9658724,5.452506612,-4.056798501,-0.625376662,3.60846243,0.0,1
290,8.933,21.389,12,224.2394805,3.546922626,-4.565541846,-0.707771117,0.06058896,2.0713,0
291,10.02,24.8,12,194.1771069,2.955663671,-4.722924691,-0.791276879,0.14787898,2.7966,0
292,-9.62,36.167,4,127.2286469,3.935713912,-4.69998704,-0.626976179,3.09519249,1.2738,0
293,127.0,133.367,4,55.85949707,5.097157656,-5.679087583,-0.009832495,6.22320245,1.1428,0
294,118.073,201.056,8,90.58386212,6.366076369,-7.540084815,-0.598422957,9.16314288,0.0,1
295,17.3,38.367,8,280.1088144,5.62752675,-3.43305848,-0.135442456,3.70723757,0.0,1
296,139.58,276.533,36,611.8792444,1.95670623,-8.366579324,-3.260347506,-1.42411996,5.6779,0
297,16.433,24.022,18,588.2594246,3.904949461,-4.44409724,-0.572480303,0.20538264,1.4892,0
298,61.293,111.756,12,235.3734949,3.949882517,-7.441437748,-3.269971098,2.06313217,2.5593,0
299,36.82,126.267,2,31.32600007,13.744181,-2.823377955,0.218530567,5.29040965,0.0,1
300,27.073,44.556,4,100.496385,2.825296529,-5.245142243,0.354929241,-1.26616299,2.4769,0
301,11.0,15.333,8,344.2996899,2.3058981,-2.316180586,-0.451131066,0.77405333,0.3894,0
302,20.033,29.689,6,187.3212179,4.011565752,-2.630618153,-0.464236888,2.19630567,0.443,0
303,12.8,25.2,8,231.9471598,4.981503077,-3.45386317,-0.794554894,3.41174673,0.2017,0
304,15.24,22.933,32,1155.433733,3.693835193,-3.790183096,-1.004536455,2.17491167,1.9596,0
305,18.533,33.522,8,184.2387735,3.747437435,-4.266081389,-1.251100369,2.48648972,2.1498,0
306,26.54,63.433,20,324.8629474,4.263088623,-4.267583105,-2.714037983,-2.17478512,3.3539,0
307,62.447,131.778,6,78.56406569,5.237683534,-8.671061162,-4.229514898,1.64431487,4.9203,0
308,194.92,272.467,7,74.06841806,7.218088167,-8.911715207,-0.765789178,7.46395444,0.0,1
309,32.9,72.333,100,2478.010635,3.265913848,-3.338344423,-0.640247684,1.29039525,1.2531,0
310,15.733,43.156,6,143.2344674,3.741073309,-6.710404973,0.081697002,0.12749713,2.1291,0
311,11.007,20.411,8,259.8023997,3.368378136,-2.973211008,-0.360959557,2.16522937,1.1104,0
312,32.06,53.1,4,109.9984855,4.626261664,-5.498604673,0.179332092,-0.63355496,2.1956,0
313,44.22,74.8,4,76.17860494,5.318219809,-5.51091654,0.25251803,0.17094052,1.3303,0
314,35.467,58.511,4,98.86477854,4.368425406,-5.535448113,0.17495487,-0.56845792,2.0249,0
315,57.553,145.689,56,828.7967742,4.260513598,-9.272890128,-2.853453894,0.82507538,0.9798,0
316,22.067,59.611,20,436.4312311,6.427683069,-4.492310272,-1.070468024,4.70094078,0.4887,0
317,9.12,148.0,6,96.82883181,9.616357257,-9.340218468,0.034781922,5.11951583,0.0,1
318,22.387,50.444,3,54.2960542,3.414334778,-4.09426801,2.621340136,1.59508829,0.0,1
319,5.64,59.8,4,55.18680008,1.530903871,-3.621221843,-0.252005355,0.71941718,0.6496,0
320,26.973,40.422,6,155.1060724,3.752216626,-3.990530987,-0.910130882,2.36652101,0.9414,0
321,29.367,44.478,16,421.885685,4.403258249,-4.018332599,-1.105225211,1.45653217,2.0941,0
322,35.48,57.233,2,55.30731406,3.593405711,-5.3080377,-2.39506604,1.8660166,2.497,0
323,16.32,54.7,4,101.013658,2.95607741,-6.219981965,0.11248714,3.71077949,0.0,1
324,22.78,39.067,2,68.3133982,5.231495246,-4.12894943,-1.712549757,4.74561212,0.4699,0
325,28.36,44.967,1,31.0346968,8.824743524,-4.55874995,0.02365892,3.22760785,0.0,1
326,40.44,104.3,2,29.90951227,10.38460105,-5.630523305,-0.692471703,1.4311343,0.0,1
327,31.387,43.044,7,198.2050578,3.871446172,-3.61079783,-0.495699583,3.60207943,0.0,1
328,37.44,47.0,4,63.31241035,1.779420504,-3.004888065,-0.177638717,4.71681619,0.0,1
329,25.82,43.633,2,64.70065341,5.550995147,-4.789942905,-2.082499696,2.71427914,1.2126,0
330,13.88,48.167,4,115.9747824,5.480139996,-3.063861955,-0.854461336,0.52978313,0.5724,0
331,85.92,190.6,5,68.55861764,11.95939699,-6.986258306,-0.41401883,5.63633657,0.0,1
332,-1.64,137.967,6,93.72186531,8.109031172,-5.490456485,-0.388305708,3.30015401,0.0,1
333,144.14,249.533,10,131.2869775,11.50998095,-10.4026003,-1.546376172,6.41719231,0.0,1
334,60.907,145.444,15,224.5300687,7.736961882,-8.68567506,-3.830227379,1.9109074,3.7443,0
335,49.16,58.533,8,198.8358412,5.064232302,-4.511172758,-0.451703091,2.74902105,0.8988,0
336,64.813,149.389,6,80.96129866,9.103016929,-5.901758662,-0.298547072,6.31236501,0.0,1
337,45.48,65.0,2,40.85956736,4.196705394,-4.01847544,-1.470379676,2.81998307,1.7609,0
338,15.227,28.011,6,208.6130574,5.754184616,-2.272618407,-0.424924889,2.08857285,0.0,1
339,22.92,33.0,4,134.3111138,4.741402436,-5.39800004,-1.921638494,3.91509633,0.0478,0
340,102.173,166.756,3,41.11896171,6.260821543,-6.274913983,-0.686395917,8.98310684,0.0,1
341,21.527,42.611,5,137.2463279,3.646350981,-5.08200593,0.037650258,0.68622944,1.5802,0
342,64.427,117.711,6,95.13320943,7.540290455,-6.850379717,-3.306933815,4.23545661,1.2996,0
343,64.633,118.256,6,93.68670859,7.739259605,-6.838301505,-3.29975229,4.26637536,1.3244,0
344,27.387,69.211,16,315.8689294,5.557565048,-4.239862544,-0.530997416,4.15858782,0.0456,0
345,15.82,32.033,7,203.6955959,6.812922528,-3.19087302,-0.533647521,1.91320713,0.2753,0
346,23.36,58.633,16,380.0522569,5.487615378,-4.027276308,-0.5612792,2.84120043,0.0372,0
347,61.62,92.3,4,163.8861449,3.489169596,-7.011513095,-1.976743584,3.76963638,0.0,1
348,62.093,131.856,8,97.94319709,6.99183145,-7.411570288,-3.319065513,1.16831622,4.0213,0
349,39.62,73.033,3,45.13028339,7.250744481,-6.715546733,-0.049900312,0.92883801,1.0375,0
350,71.513,164.989,16,197.1839147,5.567059336,-5.778814777,-1.523644748,3.91408421,0.1034,0
351,52.76,151.267,8,111.1058895,8.187810569,-7.439265832,-2.564333701,3.39005289,1.7796,0
352,32.387,52.111,16,358.8287794,3.341937723,-5.123387627,-0.641037384,5.1458906,0.3683,0
353,20.893,40.789,9,171.9594898,2.342284853,-4.075473328,-1.326399947,1.11843338,1.5205,0
354,146.16,184.7,9,104.1791951,5.172309937,-7.146524152,-0.311962976,10.99421511,0.3639,0
355,24.3,80.0,2,50.43900251,11.23317533,-4.776239445,-0.755224729,4.40011028,0.0,1
356,21.72,77.3,8,213.0190339,10.53527152,-4.82110467,-0.793710793,4.39604901,0.0,1
357,27.04,85.567,8,200.6196426,11.49935927,-4.829713536,-0.833479469,4.24960658,0.0,1
358,32.46,92.5,2,46.21659404,12.78701833,-4.808183565,-0.854059515,4.66170105,0.0,1
359,20.96,141.533,2,35.25348036,11.53235658,-5.90444142,-0.319754412,5.88191953,0.0,1
360,33.56,64.133,3,65.54398752,5.233166658,-3.15135573,0.084997128,5.40244682,0.0,1
361,46.96,57.467,3,50.99762666,3.410759448,-3.589652027,-0.13553972,4.75435706,0.1885,0
362,29.36,194.533,2,36.02686296,13.06427524,-9.482976495,-0.78990909,6.82647073,0.0,1
363,84.32,225.333,4,63.84267421,14.22077198,-9.018801815,-0.67271841,9.11119004,0.0,1
364,55.9,92.767,3,63.47281123,7.046821291,-6.42214189,-0.963605546,6.58644604,0.2945,0
365,16.52,187.833,4,61.76577496,13.06320942,-7.903547363,-0.920234694,7.2807601,0.0,1
366,66.533,100.322,16,209.2991761,7.053076426,-7.136730237,-3.190824855,1.31092254,4.0544,0
367,27.72,43.2,9,249.2945476,6.95615988,-6.205078187,-0.742439244,6.23010781,0.0,1
368,24.94,40.9,3,80.4866122,6.316080485,-5.71280606,-0.589300108,6.00543936,0.0,1
369,81.813,130.922,7,107.4210017,7.804425283,-7.27572386,-0.671021338,6.01498839,0.0,1
370,7.613,36.789,8,201.994676,3.02217855,-4.917972874,-1.39326211,3.6418562,1.0931,0
371,59.187,124.744,2,27.2397757,12.31546136,-4.597471185,-0.607443092,4.34538788,0.0,1
372,33.4,50.067,24,595.0680512,5.932988474,-4.48196896,-0.531441002,6.00934685,0.0,1
373,21.96,104.8,4,71.81599369,11.8522443,-2.967269885,0.183244969,5.35733028,0.0,1
374,28.6,43.867,2,53.70047586,5.851580207,-3.164972965,-0.073628505,3.07904504,0.0,1
375,20.4,66.567,8,130.0800177,5.026473282,-5.256577473,-1.353904447,1.45797878,0.2116,0
376,38.06,130.433,4,66.73214578,12.90686331,-3.629517288,0.012683045,3.76041254,0.0,1
377,48.96,129.433,3,63.23509959,16.59517698,-6.22718939,-0.280798053,8.01692468,0.0,1
378,26.647,86.944,6,131.947984,13.46952018,-3.081541343,-0.189883998,3.41032653,0.0,1
379,13.14,253.6,2,32.24473905,14.52335237,-10.70591751,-0.139827425,7.24507133,0.0,1
380,39.98,117.133,4,73.74357131,11.31798248,-5.26818475,-0.860085282,6.27426057,0.0,1
381,3.713,17.356,6,225.6113574,8.85826499,-0.28573679,0.017943575,-0.67006849,1.0394,0
382,146.2,184.7,9,104.1791951,5.172309937,-7.146524152,-0.311962976,10.99421511,0.3639,0
383,42.473,71.489,9,179.6175969,4.962268593,-4.177878886,-0.760726089,4.92405381,0.007,0
384,26.787,77.211,4,47.04078273,3.352162581,-8.934509153,-0.168591494,4.23206654,0.2076,0
385,17.547,39.778,6,180.0615352,6.511946798,-2.823142947,-0.295113964,2.35907384,0.0,1
386,38.687,56.778,6,108.2263389,4.778073025,-4.75781496,-0.201617602,4.74744335,0.9179,0
387,16.987,29.444,3,2631.017063,0.119441087,-1.301868803,2.603291807,-2.94597877,0.1112,0
388,-4.5,86.0,3,68.46693303,8.700816842,-5.885813473,-0.41475538,5.59391113,0.0,1
389,43.22,77.067,6,135.9434126,7.105189468,-6.15041889,-2.876108126,5.50724797,0.4181,0
390,68.34,126.433,5,83.12956997,7.628861158,-8.237541484,-3.577829586,3.15734111,2.9772,0
391,70.167,128.878,5,81.67292191,7.910279493,-8.238378186,-3.589697992,3.15874224,3.0076,0
392,71.433,129.089,10,161.3126949,8.110048899,-8.229626405,-3.590697399,3.24197827,2.8696,0
393,72.847,131.944,5,78.92210756,8.386251591,-8.241847704,-3.608794722,3.24299694,3.0733,0
394,77.593,137.589,5,75.23357089,9.13766969,-8.244431224,-3.630085558,3.31184904,3.0925,0
395,90.22,196.367,10,137.0271541,6.029416908,-7.709486103,-2.154700668,2.01489177,0.9228,0
396,12.507,37.744,6,194.4823398,6.147822609,-2.589784255,-0.556686428,2.84330768,0.2561,0
397,4.247,9.744,1,121.3016353,0.424010292,-1.89552785,3.517774657,-4.18558948,2.0034,0
398,68.7,123.433,5,82.11763538,4.891077478,-8.943769052,-3.551215149,3.24045416,2.9983,0
399,97.527,140.178,30,402.919428,5.766285732,-8.420601784,-3.489695166,2.81268958,2.0811,0
400,22.64,58.133,2,45.48046821,2.058127167,-4.530114815,-1.661749857,1.36447463,3.5358,0
401,13.9,36.667,2,67.52173262,3.735748138,-3.457652335,-1.085859363,1.9857342,2.3638,0
402,74.993,182.089,5,56.38008871,4.061805999,-9.338607112,-3.837606243,3.69475752,3.2107,0
403,67.447,151.778,100,1613.126583,4.648936599,-9.286453089,-3.731851417,1.81348159,2.8131,0
404,67.28,150.433,15,209.0958421,8.716190405,-8.765884984,-3.944125317,2.12927109,3.9407,0
405,70.013,157.322,40,594.5583725,8.333958265,-8.821172594,-4.010444631,1.43195201,3.9255,0
406,69.953,159.556,5,78.30300058,8.013094784,-8.572429008,-3.771452233,2.14073328,1.517,0
407,72.34,162.5,15,197.4974943,9.648473202,-8.804728969,-4.009628219,2.03713068,4.1023,0
408,72.787,166.611,40,560.1576722,9.150946298,-8.851850099,-4.093502702,1.22350522,3.8684,0
409,37.0,115.767,2,37.13474908,4.60189752,-9.02111913,-1.619636111,2.0619712,2.2652,0
410,107.987,171.678,10,136.0021232,7.670305801,-9.09819543,-3.800845707,2.4371482,3.6764,0
411,16.067,99.378,4,65.87228662,6.474057504,-4.292916095,-1.358126859,0.05184308,0.0,1
412,38.807,74.978,40,747.4059775,2.63493316,-5.471352372,-0.933394473,2.35359444,1.1086,0
413,318.687,356.311,4,39.93995665,2.06363571,-8.969062648,-1.4611193,1.55211358,3.9617,0
414,55.74,136.6,4,50.26082239,6.472252465,-6.987754925,-4.320143923,4.41412222,4.816,0
415,28.153,54.289,9,151.6266291,1.839494773,-5.174793713,-1.363069101,0.20142697,0.0,1
416,35.58,80.4,3,78.17506889,9.899216468,-4.85645401,-0.855774013,5.17296983,0.0655,0
417,243.68,260.133,2,20.83454669,3.266813167,-7.60408863,-1.563053253,5.87272095,3.3056,0
418,24.433,37.089,4,127.7038445,6.560546985,-4.880833123,-1.135402113,5.57228728,0.0446,0
419,88.76,145.6,28,406.9049146,3.538853715,-7.051095352,-2.990955001,0.85144141,3.6002,0
420,33.167,46.244,4,45.9683374,1.369204979,-5.555446985,0.013347195,-0.88078674,3.2849,0
421,8.72,20.8,4,127.2286469,3.935713912,-4.69998704,-0.626976179,3.09519249,1.2738,0
422,32.247,37.844,8,105.4027423,4.696484418,-4.842720825,-2.750447166,-1.91149215,3.7147,0
423,21.607,29.811,8,118.380574,4.840920894,-4.768435991,-2.718269064,-2.66904003,3.8568,0
424,13.26,28.0,24,627.5139124,3.957367182,-3.422107592,-1.119521973,0.97468211,0.9376,0
425,33.033,51.156,8,96.16136791,4.935602746,-4.220627226,-1.982064823,-1.99652884,1.3568,0
426,52.647,162.678,6,77.88744697,8.835694361,-8.2016559,-2.868146798,3.93045639,1.9057,0
427,28.84,89.367,10,137.5539776,5.559655034,-4.002815995,-2.037468692,-0.90600479,1.3463,0
428,44.16,101.4,8,132.1450759,6.61887108,-6.432680226,-2.432281126,3.43592426,2.197,0
429,128.3,171.033,2,29.2152284,10.03231147,-8.35037331,-1.878732428,3.9806888,0.0431,0
430,27.207,88.678,8,148.1358903,6.862610758,-5.428263751,-1.607234603,1.80314837,2.1494,0
431,158.84,272.533,4,62.08428044,17.8633387,-9.491508583,-0.72575779,8.52591227,0.0,1
432,38.96,67.7,9,179.7350516,6.030387682,-4.396747928,-1.415770712,3.29485266,0.1176,0
433,11.907,16.878,32,1051.278878,3.991060184,-3.489531674,0.006379804,-0.06914894,1.5703,0
434,16.073,31.656,6,194.4823398,6.147822609,-2.589784255,-0.556686428,2.84330768,0.2561,0
435,17.827,27.311,32,1051.278878,3.991060184,-3.489531674,0.006379804,-0.06914894,1.5703,0
436,29.2,45.167,2,52.60666909,6.099630769,-3.096397245,-0.058339508,3.03195502,0.0,1
437,7.347,30.844,2,59.81227666,11.34838776,-2.358761855,0.003881292,5.5967598,0.0,1
438,150.72,165.6,3,36.44576467,5.035861218,-7.172048143,-0.563629925,5.14027682,0.0,1
439,25.907,39.144,8,194.6124176,7.088325819,-6.477874695,-1.366643829,3.03292043,0.3171,0
440,125.68,245.967,72,895.6969344,5.482647501,-9.355749762,-3.208723745,4.44819422,0.0,1
441,13.233,25.022,8,201.3875657,3.362503025,-3.47044787,-1.061229484,1.39102012,0.4942,0
442,62.027,161.311,6,82.19462852,10.6165293,-6.46079705,-0.408373442,8.02152364,0.0,1
443,25.327,36.544,6,156.9252271,3.797333337,-2.819038702,-0.475951714,1.55707252,0.2742,0
444,119.76,180.067,16,169.704673,3.146968547,-7.279094643,-1.354447661,5.44106518,4.275,0
445,157.007,252.911,4,43.40437661,2.461064805,-7.672561723,-0.797077874,2.40216986,3.7571,0
446,189.267,227.444,16,133.7745296,3.232887327,-7.860737377,-1.401307191,5.98584974,5.1459,0
447,26.273,58.056,6,64.32816787,3.309267507,-6.603248717,0.217728238,7.09144761,0.0,1
448,76.86,199.767,7,106.4944204,16.07141063,-5.919272329,-0.580808163,7.35175343,0.0,1
449,30.633,41.222,1,121.3016353,0.424010292,-1.89552785,3.517774657,-4.18558948,2.0034,0
450,56.767,157.978,56,828.7967742,4.260513598,-9.272890128,-2.853453894,0.82507538,0.9798,0
451,38.9,52.633,4,62.27072934,5.311636127,-3.479736223,-0.468222812,6.07379469,0.4535,0
452,175.707,240.911,4,39.93995665,2.06363571,-8.969062648,-1.4611193,1.55211358,3.9617,0
453,34.267,51.611,9,207.4768214,5.405454408,-3.011040271,-0.493867773,3.99206577,0.0,1
454,45.8,101.633,3,71.56397822,11.03954269,-6.224497163,-1.27966361,6.19950623,0.0968,0
455,48.7,105.867,3,69.15291946,11.6647815,-6.169385267,-1.277395272,6.33213075,0.0,1
456,34.427,56.178,4,89.0028166,3.684130764,-5.807793345,-1.520561889,4.67592025,0.0,1
457,6.053,11.689,4,174.0634656,3.607621491,-2.131690358,-0.364039493,1.45806864,0.4313,0
458,48.453,69.322,6,124.1514165,4.872279332,-4.553015988,-0.819015112,5.20165452,0.0,1
459,46.7,103.133,3,70.91885153,11.22366509,-6.217699233,-1.282058767,6.21931891,0.0493,0
460,48.14,104.833,3,69.66943187,11.53837375,-6.203016907,-1.280399117,6.29052717,0.0,1
461,28.62,42.5,2,54.82288285,5.549893375,-3.20277169,-0.085448615,3.21486021,0.0,1
462,-6.9,25.8,2,64.66821345,6.32470507,-4.07359819,-0.497159316,6.32206963,0.0419,0
463,47.56,104.067,3,70.24254935,11.38918059,-6.208126103,-1.280611627,6.22456902,0.0,1
464,392.44,378.167,4,39.93995665,2.06363571,-8.969062648,-1.4611193,1.55211358,3.9617,0
465,62.347,87.211,4,85.03542034,2.193771479,-5.322216645,0.103101385,5.21193345,0.4398,0
466,88.62,186.633,8,88.84398077,9.567555064,-6.45349617,-2.225287357,5.81393496,0.5888,0
467,99.607,185.411,3,37.04501848,5.870884091,-7.80665739,-0.122767133,7.62680443,0.0,1
468,219.7,280.733,4,41.13742607,1.939278995,-9.220297158,0.008368335,3.9958426,0.0,1
469,137.96,198.633,2,20.83454669,3.266813167,-7.60408863,-1.563053253,5.87272095,3.3056,0
470,21.947,46.544,6,143.2344674,3.741073309,-6.710404973,0.081697002,0.12749713,2.1291,0
471,13.127,27.144,8,235.3377797,7.997060556,-3.440454976,-0.511177664,3.62543786,0.078,0
472,37.1,73.033,8,181.5805105,6.064963618,-7.673305523,-1.879877435,6.46305651,0.0,1
473,58.3,143.533,9,120.0325046,8.449511868,-7.932450077,-3.166208531,3.87150865,1.3643,0
474,86.04,191.7,10,135.0425979,5.69466884,-8.073330959,-2.59828902,4.32610285,1.3088,0
475,41.36,90.367,16,146.9368992,4.243667313,-7.399640201,-2.158561305,3.46650262,0.0,1
476,35.54,55.933,4,127.2286469,3.935713912,-4.69998704,-0.626976179,3.09519249,1.2738,0
477,49.36,193.667,20,219.3803195,5.719311185,-9.392217048,-3.200300104,3.59259497,2.2384,0
478,4.813,84.456,8,159.9932719,6.065936525,-6.349250764,-1.167740319,2.40060525,1.0193,0
479,32.94,42.1,2,64.66821345,6.32470507,-4.07359819,-0.497159316,6.32206963,0.0419,0
480,75.72,135.133,56,825.2423518,4.688125231,-7.478383883,-2.789985423,4.28397822,1.6753,0
481,33.06,70.333,8,125.004985,3.454588387,-6.044347211,-1.51632367,1.58643865,0.0,1
482,90.08,225.633,8,120.7359537,16.84067881,-6.168734631,-0.678990684,8.07428798,0.0,1
483,21.84,41.067,9,171.5844478,2.300442619,-4.029844939,-1.094001557,2.55718587,0.0,1
484,37.087,83.878,8,129.7713563,5.83541392,-6.30260103,-1.904478769,2.73956975,2.0426,0
485,66.453,124.022,7,90.04391937,5.425020972,-7.315163434,-2.696912428,2.30434399,0.0,1
486,51.98,206.833,2,25.50225911,4.863502949,-5.26834158,0.095071116,2.12104934,0.0,1
487,22.187,40.311,18,345.5877413,2.286645723,-4.369349784,-1.285930723,1.37832485,1.0349,0
488,61.04,191.133,20,231.4476989,7.00916742,-8.994858332,-3.142606124,3.8674358,2.2364,0
489,25.193,140.089,80,997.8887168,4.987670439,-6.903113057,-0.875609804,2.57468916,0.2519,0
490,61.68,110.267,5,52.34848106,3.317184013,-5.541992428,-1.643720461,1.65201265,1.938,0
491,12.7,220.367,8,79.47332576,5.594731492,-9.101255366,-2.085957976,5.84776189,1.9785,0
492,73.5,197.8,20,238.607339,6.769493594,-8.960235622,-3.221811694,4.82415169,1.1901,0
493,56.86,193.467,5,58.30152946,7.130569292,-8.816893528,-2.97455358,4.59948101,1.7362,0
494,35.407,165.311,80,997.8887168,4.987670439,-6.903113057,-0.875609804,2.57468916,0.2519,0
495,51.78,90.367,5,45.64608012,3.66764529,-6.597268534,-2.022620844,2.23267303,2.4263,0
496,44.413,94.122,9,180.8204118,2.358402696,-7.987836147,-1.881584791,-2.04979541,0.8815,0
497,101.207,174.911,4,35.53052127,6.303683964,-7.624554568,-1.962566968,4.02726039,2.2916,0
498,48.74,116.733,8,101.027811,6.727266797,-4.629272319,0.529256415,5.18790353,0.0,1
499,62.7,189.6,20,234.0318509,6.837139434,-8.98013661,-3.125332738,4.44399296,2.0419,0
500,151.44,231.7,16,208.8818671,7.3721361,-9.130458949,-2.180909858,0.51682502,1.3952,0
501,-6.027,81.722,16,230.9104659,6.307370636,-5.917620826,-1.246579711,1.43985355,0.8996,0
502,59.133,146.722,8,74.38791153,4.231705396,-6.993431356,-1.925350981,3.12126576,0.0,1
503,33.773,53.889,6,144.4071612,3.489948854,-5.037329337,-1.716531608,4.02449458,1.2822,0
504,139.613,162.222,16,195.8420095,2.763378388,-7.763674956,-0.523377187,4.07974537,3.56,0
505,53.7,79.3,5,103.0946135,4.195806089,-6.083283458,-0.397586895,4.55495621,0.0,1
