e_form,s_modulus,b_modulus,gap opt,nsites,volume,density,uepa,epa,fepa,efermi,band_gap
-0.481,22.4,32.233,0.5333,3,77.94396843,5.117847218,-2.873259673,-2.873259673,-0.423362324,3.01990139,0.3587
-0.223,5.767,18.478,0.9275,7,267.8769872,5.727425816,-2.021519524,-2.238090953,-0.5434827,0.97060761,1.1004
-1.984,17.647,28.644,5.6257,6,150.9878669,2.094229004,-3.480132818,-3.889466152,-2.123681695,0.37499978,4.2732
-1.11,5.747,15.878,1.9638,9,320.7435504,4.027617411,-2.716934811,-3.072934811,-1.47042992,-0.27549955,2.101
-0.152,14.927,33.111,4.0396,4,73.63120454,1.46610976,-5.667609703,-5.938359703,0.644642815,1.25287294,0.7456
-0.079,8.073,13.089,1.0489,16,556.8060545,3.790186923,-2.656750799,-2.923750799,-0.399280896,-0.59383342,1.7553
-0.587,7.407,11.211,4.0336,48,1707.249261,4.090085736,-2.835588012,-3.088254679,-0.85953949,0.8466362,3.5667
-0.377,6.66,26.967,0.0515,5,125.7700725,4.383942074,-4.10847704,-4.59967704,-0.875374226,0.88733545,0
-2.15,12.787,25.311,4.5493,6,203.0092958,3.269983383,-3.805620558,-4.161620558,-2.457735045,-0.49111689,4.4482
-0.536,9.033,17.122,0.2123,7,255.4746779,2.415627688,-2.601723579,-2.601723579,-0.456069835,0.36422784,0.725
-0.889,8.027,12.144,1.2042,21,581.0577976,3.399834167,-4.28873758,-4.815023294,-1.379401839,-1.69211102,1.7484
-1.347,9.98,19.033,1.3622,9,241.7560223,3.01253534,-3.898480388,-4.307813721,-1.839557788,-0.57847454,1.2037
-1.857,87.073,144.956,0.0071,4,40.70107946,4.364803716,-6.635234044,-7.478484044,-2.261246498,3.12839426,3.0365
-0.532,10.54,15.267,1.2076,4,160.3521637,3.446978376,-2.187646383,-2.235646383,-0.424346006,1.8202426,0.8634
-1.385,178.087,245.644,4.4687,4,39.93995665,2.06363571,-8.788562648,-8.969062648,-1.4611193,1.55211358,3.9617
-2.369,13.56,27.6,1.5348,9,128.1243298,3.251503736,-3.96371675,-4.554050083,-2.390738041,-3.04040066,2.3603
-0.454,5.993,7.956,5.8151,4,80.23830759,1.509124933,-3.129346513,-3.436346513,-0.81571516,-3.47171726,5.8162
-2.146,58.84,94.333,2.9825,3,36.12744563,3.312892459,-5.863734117,-6.173734117,-2.207408349,2.8285686,2.7345
-0.405,7.74,17.3,3.889,9,154.7042324,3.993634678,-3.535437607,-3.535437607,-0.381153414,-2.1973716,4.063
-0.327,8.413,17.289,2.872,7,129.0988211,2.426497539,-3.283785531,-3.386071246,-0.390130691,-1.47780487,2.424
-1.252,24.587,54.211,0.2966,8,199.2814807,5.911069354,-5.245127845,-5.481127845,-1.408415327,3.64456269,0.3965
-0.404,12.493,37.756,0.7136,6,194.4823398,6.147822609,-2.378784255,-2.589784255,-0.556686428,2.84330768,0.2561
-0.362,16.64,26.233,3.5451,9,95.61022224,4.291777136,-3.577338616,-3.577338616,-0.347056374,-1.29232952,3.6156
-0.805,32.54,45.867,1.8637,4,79.37321259,3.980250415,-4.387328408,-4.522328408,-0.745276438,1.97406357,1.8058
-0.344,53.26,79.767,3.1276,9,71.71444163,3.605854331,-3.975298826,-4.094632159,-0.446707836,2.31417469,3.0681
-0.582,22.8,45.2,1.8541,9,131.2580151,4.829775327,-4.252506318,-4.371839651,-0.653094241,1.32609141,1.8699
-0.571,21.96,47,1.9379,9,132.4873939,5.902451266,-4.455324932,-4.574658266,-0.638916757,1.41689855,1.9655
-0.388,14.26,25.967,2.5013,7,89.28112921,4.558525658,-3.543739641,-3.543739641,-0.359869915,-0.85534477,2.1188
-0.73,69.367,263.411,0.0002,2,28.67446005,4.107990124,-7.776918885,-8.954418885,-1.900066883,2.74764666,0.0053
-0.636,53.28,214.5,0.0109,2,25.50225911,4.863502949,-3.65434158,-5.26834158,0.095071116,2.12104934,0
-1.608,79.5,76.433,1.4581,8,99.52400641,5.764841977,-5.512642749,-5.971642749,-1.988178341,2.85819364,1.3329
-2.094,21.833,76.889,1.7326,16,204.4992493,4.963154519,-4.056462838,-4.287462838,-2.146353636,-0.43994858,1.527
-1.981,44.493,120.056,2.8209,6,108.5875712,7.461909928,-5.381808635,-5.764808635,-2.198589699,2.2430828,3.3088
-1.152,13.253,27.956,1.5529,24,627.5139124,3.957367182,-3.193107592,-3.422107592,-1.119521973,0.97468211,0.9376
-1.231,38.093,124.756,0.6569,18,237.9114521,7.539509086,-5.317640035,-5.775640035,-1.526549467,4.3003537,0
-1.855,34.26,84.5,2.755,8,146.0560951,4.256387157,-5.183621085,-5.527121085,-2.051619206,0.17987704,2.5089
-0.845,44.66,86.333,1.3762,16,187.5467073,6.2189878,-5.289813366,-5.805063366,-1.309220359,3.94631866,1.1349
-2.767,67.353,118.422,2.8179,8,109.1815741,4.511627812,-5.833814009,-6.177314009,-2.836508478,2.08973674,2.52
-1.736,30.467,45.244,1.0105,7,215.4009947,4.702521619,-4.42543015,-4.57843015,-1.726620864,3.29511309,0.98
-1.197,8.08,13.567,1.8208,8,208.8512503,1.590359148,-5.028756964,-5.280256964,-1.360697697,-0.97864236,1.8832
-1.711,51.773,129.489,0.6719,8,106.527435,6.879074587,-4.587240213,-4.930740213,-1.860612212,1.93108076,0.0459
-1.445,7.753,15.389,0.8543,7,282.7512494,3.592266257,-2.994090167,-3.200518739,-1.512581924,1.67185504,0.8507
-0.247,27.833,46.856,0.8396,20,469.7396237,4.581264597,-4.27290726,-4.27290726,-0.225556526,3.51291644,0.9186
-2.306,20.1,52.1,3.7821,8,117.1338296,2.607163933,-5.825163163,-6.381163163,-2.276383563,-0.58393993,3.6451
-3.054,43.347,67.344,2.1332,9,125.8021256,2.360274098,-5.284014362,-5.780903251,-3.073055961,-2.07185299,1.7859
-1.483,9.58,17.5,1.3856,7,243.845716,2.902344643,-3.107533843,-3.313962414,-1.5518171,1.5940749,1.2568
-1.562,63.167,128.178,0.001,4,52.17321079,5.393561742,-6.289166273,-7.132416273,-2.000676531,3.04238428,2.4595
-0.785,9.787,18.411,1.0976,6,247.1039018,3.872828023,-3.025055223,-3.025055223,-0.706225904,1.36458991,0.827
-2.898,19.1,36.4,5.9659,9,125.3964023,3.506923668,-4.760761038,-5.068761038,-3.034016643,-2.80172282,5.7998
-2.381,44.227,76.744,0.8929,6,63.75923257,3.614362335,-5.13596531,-5.81996531,-2.815821986,-1.84094616,2.7288
-2.902,17.473,33.256,5.9901,18,288.2489072,4.119719651,-4.739297674,-5.047297674,-3.041412141,-3.19338488,5.8839
-3.507,47.98,73.267,7.6493,30,593.1969831,2.801006777,-4.331899075,-4.609099075,-2.94604887,-1.57445838,2.2027
-1.051,19.08,35.8,0.07,4,143.1707339,6.882213909,-3.746847463,-3.794847463,-0.984639183,3.37891784,0.5957
-0.907,9.133,28.956,2.6404,12,508.4911728,4.794035014,-3.266223829,-3.622223829,-1.349322586,-0.34391962,2.6427
-1.094,192,253.433,0.9389,8,77.23859089,6.374763245,-8.146414753,-8.326914753,-1.04718475,8.86064092,0.7411
-0.547,21.32,26.533,0.1117,4,84.07515459,4.855740482,-2.742992588,-2.742992588,-0.497777548,2.95059355,0.3251
-0.733,102.9,227.9,0.1381,4,57.93254776,11.71514254,-9.28279389,-9.28279389,-0.799965855,8.76582726,0.1695
-0.376,20.18,26.733,0.2374,4,106.7900935,5.786346753,-2.599656308,-2.647656308,-0.363482564,3.62015503,0.3797
-1.523,29.407,45.744,0.9437,28,684.7365118,3.17322353,-4.811306166,-5.098734738,-1.589224583,2.96593047,1.3308
-1.051,25.52,41.833,0.7709,4,123.011989,6.668055625,-3.626761165,-3.674761165,-0.979293628,3.87271745,0.6225
-1.1,29.66,47.233,0.0711,4,112.9621801,6.572764369,-3.794423873,-3.794423873,-0.966427045,3.48742575,0.5008
-1.061,38.2,50.833,1.4632,5,125.2642405,3.792269229,-3.802382196,-3.802382196,-0.960724123,2.83524461,1.3464
-1.833,10.533,19.756,5.9091,6,139.5462896,2.938348312,-3.410089837,-3.718089837,-2.116925834,-4.07244435,1.3363
-2.674,118.48,182.067,1.5258,5,66.42558683,4.499799379,-7.655239236,-8.067439236,-2.857085212,1.18912488,2.2934
-1.063,19.24,39.267,1.8826,3,74.57591423,2.715181331,-3.82822429,-3.82822429,-0.970343906,1.11158987,1.8768
-0.955,22.52,35.533,1.7974,3,82.89801505,2.764079916,-3.519345773,-3.519345773,-0.856931247,1.22372693,1.5819
0.595,17.44,20.967,0.0047,4,142.4478102,8.826217421,-3.350795113,-3.350795113,0.6267636,3.21166636,0
-0.976,33.46,207.867,0.0034,2,34.71344805,17.73299659,-10.30337068,-10.30337068,-0.905559075,7.10451445,0
-0.391,24.793,58.056,0.1109,8,190.9658724,5.452506612,-3.820798501,-4.056798501,-0.625376662,3.60846243,0
-0.49,8.933,21.389,2.2018,12,224.2394805,3.546922626,-4.401958513,-4.565541846,-0.707771117,0.06058896,2.0713
-0.589,10.02,24.8,2.738,12,194.1771069,2.955663671,-4.539341358,-4.722924691,-0.791276879,0.14787898,2.7966
-0.221,-9.62,36.167,0.3527,4,127.2286469,3.935713912,-4.44848704,-4.69998704,-0.626976179,3.09519249,1.2738
-0.015,127,133.367,1.415,4,55.85949707,5.097157656,-5.679087583,-5.679087583,-0.009832495,6.22320245,1.1428
-0.589,118.073,201.056,0.0159,8,90.58386212,6.366076369,-7.540084815,-7.540084815,-0.598422957,9.16314288,0
-0.014,17.3,38.367,0.0561,8,280.1088144,5.62752675,-3.33705848,-3.43305848,-0.135442456,3.70723757,0
-1.695,139.58,276.533,2.2105,36,611.8792444,1.95670623,-7.908579324,-8.366579324,-3.260347506,-1.42411996,5.6779
-0.227,16.433,24.022,1.236,18,588.2594246,3.904949461,-4.129430573,-4.44409724,-0.572480303,0.20538264,1.4892
-3.247,61.293,111.756,1.4046,12,235.3734949,3.949882517,-7.119771081,-7.441437748,-3.269971098,2.06313217,2.5593
0.233,36.82,126.267,0.0184,2,31.32600007,13.744181,-2.823377955,-2.823377955,0.218530567,5.29040965,0
0.289,27.073,44.556,2.4203,4,100.496385,2.825296529,-5.245142243,-5.245142243,0.354929241,-1.26616299,2.4769
-0.5,11,15.333,0.9932,8,344.2996899,2.3058981,-2.268180586,-2.316180586,-0.451131066,0.77405333,0.3894
-0.454,20.033,29.689,0.0582,6,187.3212179,4.011565752,-2.566618153,-2.630618153,-0.464236888,2.19630567,0.443
-0.607,12.8,25.2,0.3068,8,231.9471598,4.981503077,-3.24286317,-3.45386317,-0.794554894,3.41174673,0.2017
-0.88,15.24,22.933,1.9508,32,1155.433733,3.693835193,-3.579183096,-3.790183096,-1.004536455,2.17491167,1.9596
-1.108,18.533,33.522,2.4391,8,184.2387735,3.747437435,-4.030081389,-4.266081389,-1.251100369,2.48648972,2.1498
-2.559,26.54,63.433,3.3886,20,324.8629474,4.263088623,-3.990383105,-4.267583105,-2.714037983,-2.17478512,3.3539
-4.135,62.447,131.778,5.2369,6,78.56406569,5.237683534,-8.288061162,-8.671061162,-4.229514898,1.64431487,4.9203
-0.719,194.92,272.467,0.0017,7,74.06841806,7.218088167,-8.911715207,-8.911715207,-0.765789178,7.46395444,0
-0.885,32.9,72.333,2.1123,100,2478.010635,3.265913848,-3.086844423,-3.338344423,-0.640247684,1.29039525,1.2531
-0.085,15.733,43.156,2.2211,6,143.2344674,3.741073309,-6.710404973,-6.710404973,0.081697002,0.12749713,2.1291
-0.4,11.007,20.411,1.2484,8,259.8023997,3.368378136,-2.925211008,-2.973211008,-0.360959557,2.16522937,1.1104
0.128,32.06,53.1,2.1999,4,109.9984855,4.626261664,-5.498604673,-5.498604673,0.179332092,-0.63355496,2.1956
0.195,44.22,74.8,1.5238,4,76.17860494,5.318219809,-5.51091654,-5.51091654,0.25251803,0.17094052,1.3303
0.121,35.467,58.511,2.0134,4,98.86477854,4.368425406,-5.535448113,-5.535448113,0.17495487,-0.56845792,2.0249
-2.396,57.553,145.689,1.8405,56,828.7967742,4.260513598,-8.782175842,-9.272890128,-2.853453894,0.82507538,0.9798
-0.907,22.067,59.611,0.2637,20,436.4312311,6.427683069,-4.303510272,-4.492310272,-1.070468024,4.70094078,0.4887
0.025,9.12,148,0.0367,6,96.82883181,9.616357257,-9.340218468,-9.340218468,0.034781922,5.11951583,0
-0.167,22.387,50.444,2.4013,3,54.2960542,3.414334778,-4.09426801,-4.09426801,2.621340136,1.59508829,0
-0.107,5.64,59.8,2.7974,4,55.18680008,1.530903871,-3.530971843,-3.621221843,-0.252005355,0.71941718,0.6496
-1.003,26.973,40.422,0.7237,6,155.1060724,3.752216626,-3.990530987,-3.990530987,-0.910130882,2.36652101,0.9414
-0.84,29.367,44.478,0.7839,16,421.885685,4.403258249,-3.782332599,-4.018332599,-1.105225211,1.45653217,2.0941
-2.087,35.48,57.233,1.777,2,55.30731406,3.593405711,-5.0565377,-5.3080377,-2.39506604,1.8660166,2.497
0.109,16.32,54.7,0.0012,4,101.013658,2.95607741,-6.219981965,-6.219981965,0.11248714,3.71077949,0
-1.619,22.78,39.067,0.1792,2,68.3133982,5.231495246,-3.91794943,-4.12894943,-1.712549757,4.74561212,0.4699
-0.009,28.36,44.967,0.0005,1,31.0346968,8.824743524,-4.55874995,-4.55874995,0.02365892,3.22760785,0
-0.79,40.44,104.3,0.0216,2,29.90951227,10.38460105,-5.450023305,-5.630523305,-0.692471703,1.4311343,0
-0.61,31.387,43.044,0.0031,7,198.2050578,3.871446172,-3.61079783,-3.61079783,-0.495699583,3.60207943,0
-0.243,37.44,47,0.0003,4,63.31241035,1.779420504,-3.004888065,-3.004888065,-0.177638717,4.71681619,0
-2.002,25.82,43.633,1.2581,2,64.70065341,5.550995147,-4.553942905,-4.789942905,-2.082499696,2.71427914,1.2126
-0.587,13.88,48.167,0.8293,4,115.9747824,5.480139996,-2.827861955,-3.063861955,-0.854461336,0.52978313,0.5724
-0.483,85.92,190.6,0.0054,5,68.55861764,11.95939699,-6.986258306,-6.986258306,-0.41401883,5.63633657,0
-0.241,-1.64,137.967,0.0017,6,93.72186531,8.109031172,-5.261456485,-5.490456485,-0.388305708,3.30015401,0
-1.453,144.14,249.533,0.0644,10,131.2869775,11.50998095,-10.1860003,-10.4026003,-1.546376172,6.41719231,0
-3.66,60.907,145.444,4.0694,15,224.5300687,7.736961882,-8.27347506,-8.68567506,-3.830227379,1.9109074,3.7443
-0.251,49.16,58.533,0.3619,8,198.8358412,5.064232302,-4.275172758,-4.511172758,-0.451703091,2.74902105,0.8988
-0.34,64.813,149.389,0.002,6,80.96129866,9.103016929,-5.901758662,-5.901758662,-0.298547072,6.31236501,0
-1.349,45.48,65,2.1169,2,40.85956736,4.196705394,-3.78247544,-4.01847544,-1.470379676,2.81998307,1.7609
-0.381,15.227,28.011,0.1216,6,208.6130574,5.754184616,-2.208618407,-2.272618407,-0.424924889,2.08857285,0
-1.762,22.92,33,0.0025,4,134.3111138,4.741402436,-5.16200004,-5.39800004,-1.921638494,3.91509633,0.0478
-0.698,102.173,166.756,0.0299,3,41.11896171,6.260821543,-6.274913983,-6.274913983,-0.686395917,8.98310684,0
-0.064,21.527,42.611,1.7962,5,137.2463279,3.646350981,-5.08200593,-5.08200593,0.037650258,0.68622944,1.5802
-3.23,64.427,117.711,1.3904,6,95.13320943,7.540290455,-6.52871305,-6.850379717,-3.306933815,4.23545661,1.2996
-3.218,64.633,118.256,1.421,6,93.68670859,7.739259605,-6.516634838,-6.838301505,-3.29975229,4.26637536,1.3244
-0.328,27.387,69.211,0.637,16,315.8689294,5.557565048,-3.988362544,-4.239862544,-0.530997416,4.15858782,0.0456
-0.223,15.82,32.033,0.7662,7,203.6955959,6.812922528,-2.921158734,-3.19087302,-0.533647521,1.91320713,0.2753
-0.33,23.36,58.633,0.2315,16,380.0522569,5.487615378,-3.791276308,-4.027276308,-0.5612792,2.84120043,0.0372
-2.169,61.62,92.3,0.01,4,163.8861449,3.489169596,-6.760013095,-7.011513095,-1.976743584,3.76963638,0
-3.2,62.093,131.856,4.6332,8,97.94319709,6.99183145,-7.068070288,-7.411570288,-3.319065513,1.16831622,4.0213
-0.24,39.62,73.033,1.142,3,45.13028339,7.250744481,-6.715546733,-6.715546733,-0.049900312,0.92883801,1.0375
-1.477,71.513,164.989,1.032,16,197.1839147,5.567059336,-5.435314777,-5.778814777,-1.523644748,3.91408421,0.1034
-2.413,52.76,151.267,1.9153,8,111.1058895,8.187810569,-7.095765833,-7.439265832,-2.564333701,3.39005289,1.7796
-0.736,32.387,52.111,0.0118,16,358.8287794,3.341937723,-5.123387627,-5.123387627,-0.641037384,5.1458906,0.3683
-1.272,20.893,40.789,1.6732,9,171.9594898,2.342284853,-3.866917772,-4.075473328,-1.326399947,1.11843338,1.5205
-0.196,146.16,184.7,0.0253,9,104.1791951,5.172309937,-7.193857486,-7.146524152,-0.311962976,10.99421511,0.3639
-0.837,24.3,80,0.0193,2,50.43900251,11.23317533,-4.776239445,-4.776239445,-0.755224729,4.40011028,0
-0.819,21.72,77.3,0.0025,8,213.0190339,10.53527152,-4.82110467,-4.82110467,-0.793710793,4.39604901,0
-0.871,27.04,85.567,0.004,8,200.6196426,11.49935927,-4.829713536,-4.829713536,-0.833479469,4.24960658,0
-0.92,32.46,92.5,0.0061,2,46.21659404,12.78701833,-4.808183565,-4.808183565,-0.854059515,4.66170105,0
-0.339,20.96,141.533,0.0216,2,35.25348036,11.53235658,-5.90444142,-5.90444142,-0.319754412,5.88191953,0
-0.21,33.56,64.133,0.0115,3,65.54398752,5.233166658,-3.15135573,-3.15135573,0.084997128,5.40244682,0
-0.188,46.96,57.467,0.0387,3,50.99762666,3.410759448,-3.613318693,-3.589652027,-0.13553972,4.75435706,0.1885
-0.865,29.36,194.533,0.0042,2,36.02686296,13.06427524,-9.482976495,-9.482976495,-0.78990909,6.82647073,0
-0.699,84.32,225.333,0.0046,4,63.84267421,14.22077198,-9.018801815,-9.018801815,-0.67271841,9.11119004,0
-0.945,55.9,92.767,0.0805,3,63.47281123,7.046821291,-6.35814189,-6.42214189,-0.963605546,6.58644604,0.2945
-0.806,16.52,187.833,0.0017,4,61.76577496,13.06320942,-7.903547363,-7.903547363,-0.920234694,7.2807601,0
-3.081,66.533,100.322,4.5192,16,209.2991761,7.053076426,-6.793230237,-7.136730237,-3.190824855,1.31092254,4.0544
-0.453,27.72,43.2,0.0009,9,249.2945476,6.95615988,-5.923744853,-6.205078187,-0.742439244,6.23010781,0
-0.314,24.94,40.9,0.0052,3,80.4866122,6.316080485,-5.431472727,-5.71280606,-0.589300108,6.00543936,0
-0.726,81.813,130.922,0.0045,7,107.4210017,7.804425283,-7.296009574,-7.27572386,-0.671021338,6.01498839,0
-1.172,7.613,36.789,1.0649,8,201.994676,3.02217855,-4.540722874,-4.917972874,-1.39326211,3.6418562,1.0931
-0.654,59.187,124.744,0.0151,2,27.2397757,12.31546136,-4.597471185,-4.597471185,-0.607443092,4.34538788,0
-0.367,33.4,50.067,0.0007,24,595.0680512,5.932988474,-4.48196896,-4.48196896,-0.531441002,6.00934685,0
0.192,21.96,104.8,0.0025,4,71.81599369,11.8522443,-2.967269885,-2.967269885,0.183244969,5.35733028,0
-0.063,28.6,43.867,0.0058,2,53.70047586,5.851580207,-3.164972965,-3.164972965,-0.073628505,3.07904504,0
-1.105,20.4,66.567,0.5299,8,130.0800177,5.026473282,-4.913077473,-5.256577473,-1.353904447,1.45797878,0.2116
-0.005,38.06,130.433,0.0082,4,66.73214578,12.90686331,-3.629517288,-3.629517288,0.012683045,3.76041254,0
-0.335,48.96,129.433,0.0018,3,63.23509959,16.59517698,-6.22718939,-6.22718939,-0.280798053,8.01692468,0
-0.227,26.647,86.944,0.0183,6,131.947984,13.46952018,-3.081541343,-3.081541343,-0.189883998,3.41032653,0
-0.271,13.14,253.6,0.0063,2,32.24473905,14.52335237,-10.70591751,-10.70591751,-0.139827425,7.24507133,0
-0.864,39.98,117.133,0.0039,4,73.74357131,11.31798248,-5.26818475,-5.26818475,-0.860085282,6.27426057,0
0.032,3.713,17.356,0.0334,6,225.6113574,8.85826499,-0.28573679,-0.28573679,0.017943575,-0.67006849,1.0394
-0.196,146.2,184.7,0.0254,9,104.1791951,5.172309937,-7.193857486,-7.146524152,-0.311962976,10.99421511,0.3639
-0.85,42.473,71.489,0.113,9,179.6175969,4.962268593,-4.177878886,-4.177878886,-0.760726089,4.92405381,0.007
-0.024,26.787,77.211,0.0058,4,47.04078273,3.352162581,-8.754009153,-8.934509153,-0.168591494,4.23206654,0.2076
-0.358,17.547,39.778,0.0052,6,180.0615352,6.511946798,-2.823142947,-2.823142947,-0.295113964,2.35907384,0
-0.199,38.687,56.778,1.1556,6,108.2263389,4.778073025,-4.637481627,-4.75781496,-0.201617602,4.74744335,0.9179
-0.721,16.987,29.444,0.0064,3,2631.017063,0.119441087,-1.18153547,-1.301868803,2.603291807,-2.94597877,0.1112
-0.482,-4.5,86,0.001,3,68.46693303,8.700816842,-5.885813473,-5.885813473,-0.41475538,5.59391113,0
-2.735,43.22,77.067,0.0834,6,135.9434126,7.105189468,-5.855752223,-6.15041889,-2.876108126,5.50724797,0.4181
-3.431,68.34,126.433,3.0951,5,83.12956997,7.628861158,-7.862141484,-8.237541484,-3.577829586,3.15734111,2.9772
-3.446,70.167,128.878,3.125,5,81.67292191,7.910279493,-7.862978186,-8.238378186,-3.589697992,3.15874224,3.0076
-3.461,71.433,129.089,3.1551,10,161.3126949,8.110048899,-7.854226405,-8.229626405,-3.590697399,3.24197827,2.8696
-3.47,72.847,131.944,3.1862,5,78.92210756,8.386251591,-7.866447704,-8.241847704,-3.608794722,3.24299694,3.0733
-3.494,77.593,137.589,3.2228,5,75.23357089,9.13766969,-7.869031224,-8.244431224,-3.630085558,3.31184904,3.0925
-1.909,90.22,196.367,1.4262,10,137.0271541,6.029416908,-7.297286103,-7.709486103,-2.154700668,2.01489177,0.9228
-0.404,12.507,37.744,0.7137,6,194.4823398,6.147822609,-2.378784255,-2.589784255,-0.556686428,2.84330768,0.2561
0.172,4.247,9.744,2.3468,1,121.3016353,0.424010292,-1.89552785,-1.89552785,3.517774657,-4.18558948,2.0034
-3.464,68.7,123.433,3.1156,5,82.11763538,4.891077478,-8.568369052,-8.943769052,-3.551215149,3.24045416,2.9983
-3.352,97.527,140.178,1.7488,30,402.919428,5.766285732,-8.008401784,-8.420601784,-3.489695166,2.81268958,2.0811
-1.599,22.64,58.133,3.5821,2,45.48046821,2.058127167,-4.278614815,-4.530114815,-1.661749857,1.36447463,3.5358
-0.952,13.9,36.667,2.4947,2,67.52173262,3.735748138,-3.246652335,-3.457652335,-1.085859363,1.9857342,2.3638
-3.696,74.993,182.089,3.5655,5,56.38008871,4.061805999,-8.926407112,-9.338607112,-3.837606243,3.69475752,3.2107
-3.811,67.447,151.778,4.2095,100,1613.126583,4.648936599,-8.874253089,-9.286453089,-3.731851417,1.81348159,2.8131
-3.772,67.28,150.433,4.2122,15,209.0958421,8.716190405,-8.353684984,-8.765884984,-3.944125317,2.12927109,3.9407
-3.795,70.013,157.322,4.2771,40,594.5583725,8.333958265,-8.408972594,-8.821172594,-4.010444631,1.43195201,3.9255
-3.819,69.953,159.556,4.3416,5,78.30300058,8.013094784,-8.160229008,-8.572429008,-3.771452233,2.14073328,1.517
-3.838,72.34,162.5,4.4226,15,197.4974943,9.648473202,-8.392528969,-8.804728969,-4.009628219,2.03713068,4.1023
-3.864,72.787,166.611,4.4912,40,560.1576722,9.150946298,-8.439650099,-8.851850099,-4.093502702,1.22350522,3.8684
-1.67,37,115.767,2.2334,2,37.13474908,4.60189752,-8.84061913,-9.02111913,-1.619636111,2.0619712,2.2652
-3.633,107.987,171.678,3.8856,10,136.0021232,7.670305801,-8.68599543,-9.09819543,-3.800845707,2.4371482,3.6764
-1.113,16.067,99.378,0.7936,4,65.87228662,6.474057504,-3.949416095,-4.292916095,-1.358126859,0.05184308,0
-0.952,38.807,74.978,1.9829,40,747.4059775,2.63493316,-5.326952372,-5.471352372,-0.933394473,2.35359444,1.1086
